-283.72102466758355,391.5101005740502
-283.9925322800849,393.52021610583466
-284.3081499448181,395.5232318222041
-284.665279177454,397.5182576797348
-285.06117688258166,399.5046483239191
-285.49301646954507,401.4820004262779
-285.957950081423,403.4501169726669
-286.4531529571766,405.40899620684496
-286.9758542612009,407.35880831316143
-287.52336961890967,409.29985655201256
-288.09311992783597,411.2325652023325
-288.68265421687204,413.15745087501404
-289.289661105392,415.07508666254506
-289.91198354821057,416.98609375555355
-290.54762080268245,418.8911101615987
-291.19472846645345,420.79077962440806
-291.8516111772333,422.6857426790627
-292.5167135160323,424.57661304198496
-293.18861504701556,426.46398888919583
-293.8660100773819,428.34843603805194
-294.5476915895646,430.2304814998593
-295.23254458477334,432.11063316660386
-295.9195383361531,433.9893537037515
-296.6077097133609,435.8670779296537
-297.29616450277393,437.74420046514444
-297.98406265244995,439.6210871018221
-298.67062538208523,441.49807087554797
-299.35511656127414,443.3754553649807
-300.0368501761513,445.25350781008717
-300.7151815769932,447.13247981459756
-301.3895057860425,449.01258260841774
-302.0592682548139,450.89401294566755
-302.7239407534221,452.7769368543842
-303.38303953374407,454.6615017075874
-304.0361148254609,456.5478319343996
-304.6827511722509,458.4360375948207
-305.3225667152416,460.32620148040996
-305.95521117237615,462.2183966133255
-306.5803634114475,464.1126800566213
-307.19773486142554,466.0090917680703
-307.80706107287176,467.9076622740672
-308.40810913061364,469.8084139735643
-309.00066620438173,471.71135259181256
-309.58454679846136,473.6164833370993
-310.15958909986887,475.5238018227391
-310.72565178291967,477.43329449720494
-311.282612381915,479.34494730949183
-311.83036161002246,481.25874414177804
-312.3688008582299,483.1746627770996
-312.89783315446897,485.0926899438149
-313.41736668863894,487.0128036984998
-313.9273160036449,488.9349852594028
-314.42759644024835,490.8592202431002
-314.91812861409767,492.7854887659848
-315.398836078986,494.71377484970026
-315.86964443935614,496.64405875375087
-316.33047844975465,498.5763184359056
-316.7812693156935,500.5105381946323
-317.2219455742396,502.4466920809983
-317.65244209412066,504.3847639236411
-318.0726898752928,506.3247233651004
-318.48262126289285,508.2665473955682
-318.8821760905851,510.2102092243884
-319.2712898149718,512.1556804576007
-319.6499022606171,514.1029314863379
-320.0179516778323,516.0519358898283
-320.37537717173,518.0026566643796
-320.72212436538905,519.9550713194257
-321.05813617054685,521.9091488050641
-321.38335762718094,523.8648563528335
-321.69773970719217,525.8221775744814
-322.0012332059102,527.7810805513727
-322.29378821209315,529.7415473600933
-322.57536058731824,531.703559693778
-322.84590253196836,533.6671034863828
-323.105367432379,535.6321623896198
-323.3537070528372,537.5987333016061
-323.5908747016566,539.5668040558489
-323.8168243093904,541.5363698391155
-324.0315123203997,543.5074271687602
-324.2348905308956,545.4799722902284
-324.4269135745254,547.4539988446645
-324.60753160816313,549.4295013191906
-324.77669563733446,551.4064712571931
-324.9343526978732,553.3848993240126
-325.08044968038564,555.3647663675199
-325.2149298681553,557.3460543236631
-325.33773652515595,559.3287312284954
-325.44880763867263,561.3127661783054
-325.54808077813533,563.298112067563
-325.6354896728528,565.2847174862882
-325.71096944776656,567.2725217208767
-325.7744509637766,569.2614505572866
-325.82586526165875,571.251422947729
-325.86513985728607,573.2423479619432
-325.8922071081763,575.2341231665998
-325.9069974885819,577.226641329196
-325.9094407962825,579.2197857711004
-325.8994683442449,581.2134335936801
-325.87701306101445,583.207458796369
-325.8420116343646,585.2017269869683
-325.79439933904257,587.1961065136335
-325.7341170015975,589.1904621974267
-325.6611079445151,591.1846595338778
-325.5753208089301,593.1785674105604
-325.476703157203,595.1720574905232
-325.3652127868348,597.1650003288171
-325.2408011380956,599.1572751047765
-325.1034203219057,601.1487610248679
-324.95302309324035,603.139339600169
-324.7895578287519,605.1288945489513
-324.6129704127334,607.1173084484598
-324.4232071493072,609.1044694922311
-324.2202121482788,611.0902568754858
-324.00392704427765,613.0745540959593
-323.7742971969289,615.0572391252163
-323.53126181050277,617.0381881284198
-323.274764926543,619.0172727019617
-323.00475153552657,620.9943589032439
-322.721165730355,622.9693098685865
-322.4239544981955,624.9419842670284
-322.1130694752352,626.9122320057843
-321.78845901007963,628.8799014723321
-321.4500790213411,630.8448349301269
-321.09789192279175,632.806866528564
-320.7318593346534,634.7658278938268
